number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,contact_type,location,category,subcategory,impact,urgency,priority,knowledge,u_priority_confirmation,notify,opened_at,caller_id,assignment_group,opened_by,priority_raw,is_high_priority,hour,day_of_week
INC0005200,Resolved,False,2,0,7,True,Self service,LOC_010,Hardware,Printer,2,3,3,False,False,2,2024-04-28 03:06:03.983897491,USER_0196,GROUP_18,USER_0081,3,0,3,6
INC0005201,Closed,False,0,0,6,True,Chat,LOC_032,Software,Performance,2,3,3,False,True,1,2024-02-27 08:03:45.342026381,USER_0210,GROUP_17,USER_0082,3,0,8,1
INC0005202,Closed,False,1,0,8,True,Walk-in,LOC_021,Other,Miscellaneous,2,3,5,False,False,1,2023-01-04 11:44:09.649368770,USER_0455,GROUP_01,USER_0097,5,0,11,2
INC0005203,Closed,False,1,1,12,True,Self service,LOC_036,Database,Slow query,3,2,3,False,False,2,2023-11-20 00:00:28.200749887,USER_0194,GROUP_25,USER_0062,3,0,0,0
INC0005204,Resolved,False,1,0,5,False,Self service,,Email,Attachment,3,2,3,False,True,1,2023-01-06 15:27:52.354233602,USER_0295,GROUP_14,USER_0081,3,0,15,4
INC0005205,Resolved,False,0,0,2,True,Chat,LOC_039,Other,General,3,3,4,False,False,2,2023-06-28 03:15:26.377237133,USER_0246,GROUP_28,USER_0005,4,0,3,2
INC0005206,Resolved,False,2,0,8,False,Chat,LOC_030,Software,Installation,3,3,5,False,True,3,2024-08-15 17:28:32.735427232,USER_0147,GROUP_13,USER_0008,5,0,17,3
INC0005207,Closed,False,0,0,4,True,Self service,LOC_030,Email,Not receiving,3,3,5,False,True,1,2023-07-03 04:15:08.187672499,USER_0479,GROUP_23,USER_0052,5,0,4,0
INC0005208,Closed,True,2,0,8,True,Self service,LOC_048,Software,Performance,2,1,2,False,True,1,2023-10-06 08:55:33.021807046,USER_0038,GROUP_25,USER_0070,2,1,8,4
INC0005209,Closed,False,2,0,10,True,Phone,LOC_007,Access,Password reset,1,3,3,False,False,1,2023-02-11 11:46:06.751001819,USER_0348,GROUP_29,USER_0012,3,0,11,5
INC0005210,Closed,False,1,0,4,True,Self service,LOC_047,Network,Connectivity,1,3,4,True,False,1,2024-12-10 01:44:33.248895837,USER_0452,GROUP_11,USER_0045,4,0,1,1
INC0005211,Active,True,1,0,8,True,Phone,LOC_006,Access,VPN access,3,3,5,False,True,1,2023-12-22 23:04:59.304076015,USER_0353,GROUP_18,USER_0008,5,0,23,4
INC0005212,Closed,False,2,0,10,True,Email,,Hardware,Laptop,3,2,4,True,False,3,2023-04-07 13:26:37.692798169,USER_0477,GROUP_11,USER_0069,4,0,13,4
INC0005213,Closed,False,1,0,5,True,Email,LOC_044,Software,License,1,3,3,False,False,3,2024-07-29 20:08:38.100569801,USER_0332,GROUP_26,USER_0027,3,0,20,0
INC0005214,Closed,False,0,0,4,True,Phone,LOC_007,Email,Attachment,3,1,4,False,False,1,2024-12-25 12:53:52.918954961,USER_0494,GROUP_22,USER_0005,4,0,12,2
INC0005215,Closed,False,0,0,4,True,Phone,LOC_011,Software,Performance,3,2,5,False,True,1,2023-11-04 01:30:33.571104680,USER_0151,GROUP_11,USER_0066,5,0,1,5
INC0005216,Closed,False,1,0,9,True,Walk-in,LOC_019,Database,Slow query,2,3,4,False,False,2,2024-04-27 08:11:43.173994132,USER_0169,GROUP_18,USER_0041,4,0,8,5
INC0005217,Closed,False,0,0,6,True,Self service,LOC_036,Software,Performance,3,2,4,True,False,1,2024-04-12 20:51:20.139631154,USER_0420,,USER_0041,4,0,20,4
INC0005218,Closed,False,1,0,7,True,Email,LOC_014,Email,Attachment,3,3,5,False,False,2,2023-07-16 19:05:03.656951021,USER_0351,GROUP_08,USER_0018,5,0,19,6
INC0005219,Closed,True,3,0,15,False,Self service,LOC_046,Hardware,Printer,3,1,2,True,False,3,2024-09-19 19:03:52.066648260,USER_0064,,USER_0012,2,1,19,3
INC0005220,Active,False,1,0,11,True,Chat,,Network,VPN,3,3,5,False,False,1,2024-04-26 06:26:55.279304134,USER_0428,GROUP_25,USER_0043,5,0,6,4
INC0005221,Resolved,False,2,0,6,True,Email,LOC_009,Hardware,Monitor,2,2,4,False,False,2,2023-10-03 11:03:12.912881089,USER_0142,GROUP_10,USER_0080,4,0,11,1
INC0005222,Closed,False,0,0,5,True,Email,,Software,Installation,2,2,2,False,True,1,2024-01-30 08:24:18.686712468,USER_0094,GROUP_28,USER_0023,2,1,8,1
INC0005223,Resolved,False,0,0,5,False,Email,LOC_047,Network,Firewall,3,3,4,True,False,2,2023-09-26 21:52:36.931986262,USER_0405,GROUP_19,USER_0027,4,0,21,1
INC0005224,Resolved,False,1,0,6,True,Chat,,Software,Crash,2,3,3,False,False,2,2023-11-27 21:16:54.063214475,USER_0425,GROUP_08,USER_0004,3,0,21,0
INC0005225,Closed,False,1,0,8,True,Email,LOC_016,Software,Performance,3,1,4,False,False,1,2023-11-02 00:31:30.047526432,USER_0475,,USER_0065,4,0,0,3
INC0005226,Closed,False,0,0,6,True,Chat,LOC_006,Network,Connectivity,2,3,5,False,True,1,2023-01-09 06:22:26.091921605,USER_0324,GROUP_06,USER_0023,5,0,6,0
INC0005227,Closed,False,0,1,11,False,Phone,LOC_036,Database,Replication,2,3,4,True,False,1,2023-06-12 12:45:25.131592351,USER_0358,GROUP_12,USER_0022,4,0,12,0
INC0005228,Closed,False,1,0,10,True,Phone,LOC_050,Access,Password reset,2,3,4,False,False,1,2023-11-21 14:20:45.724037367,USER_0225,GROUP_27,USER_0091,4,0,14,1
INC0005229,Closed,False,2,1,11,False,Phone,LOC_047,Network,Connectivity,2,2,2,True,False,1,2023-10-12 10:51:58.259013034,USER_0243,GROUP_26,USER_0004,2,1,10,3
INC0005230,Closed,True,0,0,4,True,Email,LOC_013,Database,Connection,3,3,5,False,False,1,2023-02-07 23:35:40.477184227,USER_0474,GROUP_02,USER_0086,5,0,23,1
INC0005231,Closed,False,1,0,5,False,Email,LOC_015,Security,Access breach,2,3,5,False,True,1,2023-03-25 07:35:22.365993890,USER_0356,GROUP_10,USER_0006,5,0,7,5
INC0005232,Closed,False,0,0,2,True,Email,,Software,Installation,3,2,5,False,False,3,2024-01-22 02:25:43.082166199,USER_0191,GROUP_27,USER_0017,5,0,2,0
INC0005233,Closed,False,0,1,9,False,Email,LOC_029,Email,Spam,3,3,5,False,True,3,2024-10-16 10:11:44.714286995,USER_0457,GROUP_29,USER_0058,5,0,10,2
INC0005234,Resolved,False,1,0,12,True,Email,LOC_004,Software,License,3,2,4,False,False,1,2023-12-22 05:40:42.624681088,USER_0179,GROUP_26,USER_0069,4,0,5,4
INC0005235,Closed,True,0,0,5,True,Self service,LOC_028,Software,Installation,3,2,3,True,False,1,2024-05-20 01:47:21.706422127,USER_0164,GROUP_14,USER_0034,3,0,1,0
INC0005236,Closed,False,2,0,9,True,Self service,LOC_039,Network,DNS,2,3,4,False,False,1,2024-07-28 17:16:49.354151741,USER_0164,GROUP_06,USER_0086,4,0,17,6
INC0005237,Closed,False,0,0,3,True,Self service,LOC_006,Security,Phishing,2,3,4,False,False,3,2024-09-10 11:31:33.306987445,USER_0480,GROUP_26,USER_0024,4,0,11,1
INC0005238,Closed,False,0,0,10,True,Chat,LOC_021,Security,Vulnerability,3,3,5,True,False,3,2023-09-04 01:35:29.383807537,USER_0090,GROUP_09,USER_0090,5,0,1,0
INC0005239,Closed,True,2,0,8,True,Email,LOC_029,Network,Connectivity,3,3,5,False,False,1,2023-02-01 23:10:10.902407993,USER_0250,GROUP_14,USER_0091,5,0,23,2
INC0005240,Closed,False,0,0,1,True,Phone,LOC_020,Software,Crash,1,3,3,False,False,1,2023-09-30 07:14:23.677076033,USER_0360,,USER_0085,3,0,7,5
INC0005241,Closed,False,2,0,13,True,Phone,LOC_014,Other,Unknown,3,3,4,True,False,2,2023-04-13 00:08:23.674656799,USER_0066,GROUP_03,USER_0064,4,0,0,3
INC0005242,Closed,False,0,0,4,True,Phone,LOC_023,Software,Performance,2,3,4,False,False,1,2023-09-13 11:18:35.118362786,USER_0225,GROUP_07,USER_0019,4,0,11,2
INC0005243,Closed,False,6,1,23,False,Email,LOC_030,Software,Crash,2,1,2,False,True,2,2024-08-08 09:14:56.916767278,USER_0019,GROUP_05,USER_0017,2,1,9,3
INC0005244,Closed,False,3,1,16,True,Walk-in,LOC_040,Access,Permission,3,2,5,False,False,2,2024-07-27 15:52:47.617112002,USER_0446,GROUP_08,USER_0082,5,0,15,5
INC0005245,Closed,True,1,0,7,False,Self service,LOC_047,Email,Spam,2,3,4,True,False,1,2023-08-13 12:21:53.472080578,USER_0238,GROUP_14,USER_0068,4,0,12,6
INC0005246,Closed,False,0,0,4,True,Phone,LOC_016,Database,Backup,3,2,4,False,False,1,2023-07-21 10:34:14.468292960,USER_0440,GROUP_04,USER_0022,4,0,10,4
INC0005247,Closed,False,1,0,6,True,Email,LOC_007,Email,Not receiving,3,3,5,True,False,1,2023-07-26 19:24:01.183575035,USER_0290,,USER_0090,5,0,19,2
INC0005248,Resolved,False,1,0,5,True,Self service,LOC_006,Access,Password reset,2,2,4,False,False,1,2024-05-16 14:38:23.422738399,USER_0187,GROUP_03,USER_0008,4,0,14,3
INC0005249,Resolved,False,0,0,1,False,Chat,LOC_049,Software,License,3,3,5,False,True,1,2024-09-03 09:23:58.110233770,USER_0248,GROUP_01,USER_0095,5,0,9,1
INC0005250,Resolved,False,4,1,17,False,Phone,LOC_026,Software,Performance,1,2,2,False,True,1,2023-03-16 06:31:26.601874653,USER_0441,GROUP_03,USER_0091,2,1,6,3
INC0005251,Closed,False,1,0,7,True,Email,LOC_010,Software,Crash,3,3,5,False,True,2,2024-01-31 18:24:38.148065090,USER_0185,GROUP_18,USER_0059,5,0,18,2
INC0005252,Resolved,False,1,0,4,True,Chat,LOC_015,Other,Miscellaneous,3,2,4,False,False,1,2024-04-21 00:03:10.274234327,USER_0135,GROUP_13,USER_0049,4,0,0,6
INC0005253,Resolved,False,0,0,5,True,Chat,LOC_026,Security,Access breach,3,3,5,True,False,1,2023-10-07 22:18:34.994851334,USER_0462,GROUP_26,USER_0023,5,0,22,5
INC0005254,Closed,False,2,0,8,True,Phone,LOC_034,Network,Firewall,2,2,3,False,False,1,2023-06-11 22:17:21.077480177,USER_0060,GROUP_29,USER_0010,3,0,22,6
INC0005255,Closed,False,0,0,5,True,Phone,LOC_012,Access,Password reset,3,3,5,False,False,1,2024-11-22 22:16:22.677000446,USER_0038,GROUP_26,USER_0094,5,0,22,4
INC0005256,Resolved,False,0,0,6,True,Email,,Software,Installation,2,3,5,True,True,1,2023-06-20 12:38:23.790047551,USER_0286,GROUP_11,USER_0034,5,0,12,1
INC0005257,Active,True,0,0,6,True,Walk-in,,Network,Connectivity,3,3,5,False,False,2,2023-05-01 20:52:27.973400035,USER_0141,,USER_0082,5,0,20,0
INC0005258,Closed,False,2,0,8,True,Phone,LOC_040,Software,Performance,2,2,3,False,False,2,2024-09-05 20:41:44.605504524,USER_0477,GROUP_28,USER_0002,3,0,20,3
INC0005259,Resolved,False,0,0,5,True,Chat,LOC_010,Software,License,3,3,5,False,False,1,2023-12-08 19:41:31.116180232,USER_0094,GROUP_14,USER_0001,5,0,19,4
INC0005260,Active,False,0,0,6,True,Phone,LOC_031,Access,Permission,3,1,3,False,False,1,2023-07-22 19:39:54.535632445,USER_0407,GROUP_01,USER_0087,3,0,19,5
INC0005261,Resolved,False,3,1,16,False,Email,,Hardware,Printer,1,3,2,False,False,1,2023-10-20 05:37:19.154899114,USER_0247,GROUP_25,USER_0033,2,1,5,4
INC0005262,Resolved,False,0,0,3,False,Self service,LOC_012,Email,Not receiving,3,3,5,False,False,2,2024-03-01 02:38:04.188434699,USER_0293,GROUP_01,USER_0085,5,0,2,4
INC0005263,Closed,False,0,0,3,True,Phone,LOC_007,Database,Slow query,3,2,4,False,True,1,2023-08-16 17:53:49.562359864,USER_0482,GROUP_01,USER_0018,4,0,17,2
INC0005264,Closed,False,1,0,8,True,Email,LOC_015,Network,VPN,1,3,4,False,False,3,2023-11-20 13:17:41.355518962,USER_0208,GROUP_18,USER_0097,4,0,13,0
INC0005265,Resolved,False,0,0,6,True,Email,LOC_040,Other,General,3,3,4,False,False,2,2023-01-05 10:09:06.862173524,USER_0189,GROUP_20,USER_0038,4,0,10,3
INC0005266,Resolved,False,5,0,22,True,Self service,LOC_029,Software,Crash,1,2,2,False,True,2,2023-05-19 15:30:54.915672121,USER_0421,GROUP_06,USER_0046,2,1,15,4
INC0005267,Closed,False,1,0,7,True,Phone,LOC_022,Hardware,Printer,3,3,4,True,True,1,2024-06-10 05:53:32.407002501,USER_0452,GROUP_25,USER_0005,4,0,5,0
INC0005268,Active,False,0,0,2,True,Email,LOC_041,Software,Crash,3,1,3,False,True,3,2023-03-13 22:46:34.332110528,USER_0325,GROUP_09,USER_0082,3,0,22,0
INC0005269,Active,False,1,0,6,True,Self service,,Access,Password reset,2,3,5,False,False,1,2024-11-14 10:35:02.149741893,USER_0303,GROUP_21,USER_0020,5,0,10,3
INC0005270,Closed,False,0,0,6,True,Email,LOC_021,Software,Crash,3,2,3,False,False,1,2024-12-16 13:55:12.506340968,USER_0448,,USER_0035,3,0,13,0
INC0005271,Closed,False,0,0,4,True,Chat,LOC_034,Network,VPN,3,3,4,False,False,3,2024-07-17 03:55:49.839499088,USER_0381,GROUP_26,USER_0069,4,0,3,2
INC0005272,Closed,True,4,1,17,False,Email,,Network,DNS,3,1,2,False,True,1,2023-01-03 10:49:04.504348099,USER_0313,GROUP_08,USER_0092,2,1,10,1
INC0005273,Closed,True,0,0,4,True,Email,LOC_002,Hardware,Laptop,3,2,3,False,False,1,2024-11-02 14:45:56.426280804,USER_0178,GROUP_03,USER_0075,3,0,14,5
INC0005274,Active,False,3,0,15,True,Email,LOC_024,Email,Spam,3,3,5,False,False,1,2024-01-31 21:42:43.570534974,USER_0358,GROUP_16,USER_0019,5,0,21,2
INC0005275,Closed,False,2,0,11,False,Self service,LOC_040,Software,Performance,1,3,2,True,True,1,2024-12-22 06:26:14.261272328,USER_0144,,USER_0027,2,1,6,6
INC0005276,Resolved,False,2,0,12,True,Phone,LOC_028,Hardware,Printer,2,3,4,False,False,1,2023-04-03 06:29:00.489084355,USER_0184,GROUP_01,USER_0058,4,0,6,0
INC0005277,Closed,False,2,0,8,True,Walk-in,LOC_023,Network,Connectivity,3,3,4,False,True,2,2023-07-07 01:36:02.812632428,USER_0388,GROUP_16,USER_0013,4,0,1,4
INC0005278,Closed,False,1,0,6,True,Phone,LOC_045,Software,Performance,3,1,3,True,False,1,2023-01-02 03:20:35.181703654,USER_0227,GROUP_02,USER_0054,3,0,3,0
INC0005279,Closed,False,2,0,12,True,Email,,Access,Permission,2,3,4,False,False,1,2024-09-07 11:35:05.501614713,USER_0194,GROUP_07,USER_0007,4,0,11,5
INC0005280,Closed,False,0,0,6,True,Email,LOC_032,Software,License,1,3,4,True,False,1,2023-12-19 21:32:26.119568208,USER_0265,GROUP_05,USER_0066,4,0,21,1
INC0005281,Closed,False,5,0,17,True,Phone,LOC_009,Other,Unknown,1,2,2,True,True,2,2023-03-06 07:34:36.311410657,USER_0087,GROUP_28,USER_0089,2,1,7,0
INC0005282,Closed,False,1,0,6,True,Phone,LOC_005,Software,Performance,3,3,5,True,True,1,2023-12-12 11:32:20.218156507,USER_0022,GROUP_09,USER_0032,5,0,11,1
INC0005283,Closed,False,1,0,7,True,Phone,LOC_028,Network,VPN,2,3,4,True,False,1,2024-05-30 16:07:54.914028932,USER_0115,GROUP_25,USER_0063,4,0,16,3
INC0005284,Closed,False,1,0,10,True,Phone,,Access,Password reset,3,3,5,True,False,1,2023-03-01 00:16:42.189611168,USER_0146,GROUP_11,USER_0082,5,0,0,2
INC0005285,Resolved,False,1,0,7,True,Walk-in,,Software,Installation,3,2,5,False,False,1,2023-08-01 17:35:16.450682754,USER_0212,,USER_0087,5,0,17,1
INC0005286,Resolved,True,0,0,2,True,Walk-in,LOC_009,Email,Attachment,3,3,5,False,False,1,2023-07-11 22:01:19.414895746,USER_0338,GROUP_11,USER_0001,5,0,22,1
INC0005287,Active,False,0,1,4,True,Phone,LOC_039,Other,Miscellaneous,3,2,4,True,False,1,2023-11-15 23:37:24.265063936,USER_0433,GROUP_01,USER_0029,4,0,23,2
INC0005288,Closed,False,1,0,8,False,Phone,LOC_024,Network,Firewall,3,3,5,True,True,1,2023-04-29 16:30:50.245536840,USER_0157,GROUP_24,USER_0072,5,0,16,5
INC0005289,Active,False,1,0,6,True,Walk-in,LOC_005,Network,VPN,3,3,4,True,False,1,2023-08-12 10:06:36.446264326,USER_0449,GROUP_24,USER_0069,4,0,10,5
INC0005290,Closed,False,0,0,4,True,Phone,LOC_047,Email,Attachment,3,2,3,False,False,1,2023-06-07 01:10:04.478054958,USER_0412,GROUP_19,USER_0055,3,0,1,2
INC0005291,Closed,True,1,1,9,True,Chat,LOC_040,Hardware,Server,3,3,5,False,True,1,2024-11-12 03:54:47.008638401,USER_0147,GROUP_28,USER_0041,5,0,3,1
INC0005292,Closed,False,1,0,10,True,Phone,LOC_044,Network,DNS,2,3,3,True,False,1,2024-01-18 12:22:51.361183345,USER_0383,GROUP_08,USER_0087,3,0,12,3
INC0005293,Closed,False,0,0,0,False,Self service,LOC_032,Network,Connectivity,3,3,5,False,False,1,2023-12-09 05:02:48.389388097,USER_0094,GROUP_17,USER_0074,5,0,5,5
INC0005294,Resolved,False,2,0,9,True,Email,LOC_028,Network,VPN,1,3,3,False,False,3,2024-05-29 06:35:52.672155037,USER_0445,GROUP_06,USER_0089,3,0,6,2
INC0005295,Resolved,False,1,0,5,True,Phone,LOC_007,Email,Not sending,2,3,3,False,False,2,2024-02-15 16:48:26.681921191,USER_0048,GROUP_02,USER_0087,3,0,16,3
INC0005296,Closed,False,1,0,6,True,Phone,LOC_001,Network,DNS,2,2,4,False,False,2,2023-02-13 06:36:34.470020304,USER_0212,GROUP_14,USER_0016,4,0,6,0
INC0005297,Closed,False,0,0,5,True,Self service,LOC_003,Software,Performance,3,3,5,True,False,1,2023-07-31 04:01:43.402939780,USER_0182,GROUP_03,USER_0085,5,0,4,0
INC0005298,Closed,True,0,0,5,True,Phone,LOC_009,Database,Slow query,3,3,5,True,False,2,2023-06-21 04:30:11.521476612,USER_0470,GROUP_10,USER_0059,5,0,4,2
INC0005299,Resolved,False,1,0,10,False,Email,LOC_003,Software,Performance,2,1,1,False,False,1,2023-09-25 13:57:25.365653590,USER_0282,GROUP_12,USER_0091,1,1,13,0
INC0005300,Active,False,0,1,4,True,Phone,LOC_014,Network,Connectivity,1,3,4,False,True,1,2023-10-26 00:05:15.664069159,USER_0051,GROUP_18,USER_0031,4,0,0,3
INC0005301,Closed,False,0,0,4,True,Email,LOC_032,Email,Spam,3,2,3,True,False,1,2023-01-11 14:53:34.026329168,USER_0387,GROUP_13,USER_0091,3,0,14,2
INC0005302,Closed,False,1,0,9,True,Email,LOC_030,Network,VPN,2,3,3,False,True,2,2023-11-24 03:02:45.385845164,USER_0417,GROUP_06,USER_0028,3,0,3,4
INC0005303,Closed,False,0,0,4,False,Email,,Email,Attachment,3,3,4,True,True,1,2024-09-13 16:12:31.387194010,USER_0272,GROUP_25,USER_0003,4,0,16,4
INC0005304,Resolved,False,3,0,15,False,Phone,,Access,Account locked,1,3,2,False,True,1,2023-05-11 09:50:10.322414543,USER_0157,GROUP_04,USER_0052,2,1,9,3
INC0005305,Closed,False,0,0,4,True,Email,LOC_006,Software,License,2,3,5,False,False,1,2023-06-28 23:10:29.543393784,USER_0200,GROUP_01,USER_0070,5,0,23,2
INC0005306,Closed,False,1,0,8,True,Self service,LOC_022,Software,Crash,3,3,5,False,False,2,2024-01-12 02:09:07.014834364,USER_0382,GROUP_25,USER_0015,5,0,2,4
INC0005307,Resolved,False,2,0,11,True,Chat,,Software,Crash,3,3,5,False,False,1,2024-04-26 00:33:37.996270730,USER_0319,GROUP_04,USER_0061,5,0,0,4
INC0005308,Closed,False,1,0,7,True,Self service,LOC_023,Software,License,3,3,4,False,True,2,2023-12-08 11:28:49.035706817,USER_0165,GROUP_29,USER_0077,4,0,11,4
INC0005309,Resolved,False,3,2,19,False,Phone,LOC_043,Access,Password reset,3,1,2,True,True,1,2023-09-30 08:16:23.855907038,USER_0486,GROUP_08,USER_0042,2,1,8,5
INC0005310,Closed,True,0,0,3,True,Phone,LOC_033,Access,Account locked,3,2,3,False,False,1,2023-10-23 09:42:45.093334479,USER_0268,,USER_0085,3,0,9,0
INC0005311,Resolved,False,1,0,9,True,Phone,,Software,Crash,3,2,3,True,True,2,2023-07-24 04:30:03.495343761,USER_0099,GROUP_26,USER_0092,3,0,4,0
INC0005312,Closed,False,2,0,10,True,Phone,LOC_009,Database,Connection,3,2,3,False,False,3,2023-07-08 19:00:49.838024609,USER_0263,GROUP_04,USER_0041,3,0,19,5
INC0005313,Closed,True,1,0,7,True,Phone,,Access,VPN access,3,3,4,False,False,1,2024-08-25 20:29:39.800383033,USER_0421,GROUP_01,USER_0002,4,0,20,6
INC0005314,Active,False,1,0,7,True,Phone,,Other,Miscellaneous,3,3,4,False,False,1,2024-11-03 00:43:46.133889674,USER_0438,GROUP_16,USER_0072,4,0,0,6
INC0005315,Closed,False,2,0,10,True,Phone,,Software,License,2,3,5,True,False,1,2024-02-09 23:07:13.289969393,USER_0322,GROUP_16,USER_0030,5,0,23,4
INC0005316,Active,False,1,0,9,True,Phone,LOC_026,Software,Crash,2,2,4,True,False,2,2024-08-19 19:09:49.584881091,USER_0358,GROUP_26,USER_0018,4,0,19,0
INC0005317,Resolved,True,0,0,7,True,Phone,LOC_022,Hardware,Monitor,2,3,5,False,False,1,2023-04-05 12:43:26.673311291,USER_0349,,USER_0024,5,0,12,2
INC0005318,Resolved,False,0,0,2,False,Phone,LOC_023,Other,General,3,3,5,False,False,1,2023-05-25 12:44:35.554683974,USER_0314,GROUP_01,USER_0042,5,0,12,3
INC0005319,Closed,False,2,1,10,True,Phone,LOC_041,Network,Connectivity,3,3,4,False,False,2,2023-02-10 21:53:33.100246900,USER_0135,GROUP_26,USER_0068,4,0,21,4
INC0005320,Closed,True,0,0,1,True,Self service,LOC_023,Database,Backup,2,3,3,True,False,1,2024-07-30 09:28:52.053631860,USER_0297,GROUP_27,USER_0009,3,0,9,1
INC0005321,Closed,True,1,0,7,True,Phone,LOC_002,Hardware,Laptop,3,3,4,False,False,1,2024-11-13 18:05:58.669636433,USER_0331,GROUP_08,USER_0073,4,0,18,2
INC0005322,Closed,False,0,0,1,True,Phone,LOC_030,Hardware,Monitor,3,3,5,False,False,3,2024-11-02 15:37:03.466666727,USER_0030,GROUP_03,USER_0047,5,0,15,5
INC0005323,Closed,False,0,0,9,False,Phone,,Software,License,3,3,5,True,False,1,2024-06-24 18:04:24.671428381,USER_0322,GROUP_05,USER_0013,5,0,18,0
INC0005324,Closed,False,1,0,8,True,Email,LOC_009,Other,Other,2,3,4,False,False,1,2024-11-15 10:17:12.345790274,USER_0457,GROUP_22,USER_0030,4,0,10,4
INC0005325,Closed,False,0,0,11,False,Self service,,Network,Connectivity,3,3,5,False,True,1,2023-08-28 01:47:31.175203338,USER_0143,GROUP_21,USER_0066,5,0,1,0
INC0005326,Resolved,False,2,0,10,True,Phone,,Database,Connection,1,1,1,False,False,1,2024-12-23 15:27:51.919215145,USER_0265,GROUP_21,USER_0078,1,1,15,0
INC0005327,Closed,False,0,0,4,False,Email,LOC_001,Network,VPN,3,2,4,False,True,2,2024-07-01 05:26:25.484412039,USER_0226,GROUP_21,USER_0065,4,0,5,0
INC0005328,Closed,False,1,0,12,True,Self service,LOC_024,Network,VPN,2,3,5,True,False,2,2024-10-22 16:33:47.101063888,USER_0201,GROUP_12,USER_0007,5,0,16,1
INC0005329,Closed,False,0,1,5,True,Email,LOC_031,Software,License,2,2,3,False,False,3,2024-04-09 21:07:00.979692123,USER_0173,GROUP_15,USER_0065,3,0,21,1
INC0005330,Active,False,1,0,5,True,Walk-in,,Software,Crash,3,3,5,False,False,2,2024-12-07 16:05:23.091896383,USER_0079,GROUP_16,USER_0057,5,0,16,5
INC0005331,Closed,False,0,0,5,True,Walk-in,LOC_003,Hardware,Monitor,3,3,5,False,False,1,2024-12-30 22:57:56.293669394,USER_0451,GROUP_23,USER_0059,5,0,22,0
INC0005332,Closed,False,0,0,3,True,Phone,LOC_006,Software,Performance,2,3,4,False,False,3,2023-11-07 02:29:23.582518872,USER_0100,GROUP_02,USER_0067,4,0,2,1
INC0005333,Closed,False,2,0,14,True,Email,LOC_014,Network,Connectivity,2,3,5,True,False,1,2023-01-02 19:40:20.976991467,USER_0057,GROUP_24,USER_0091,5,0,19,0
INC0005334,Closed,False,1,1,8,True,Self service,LOC_015,Software,License,3,3,5,False,False,3,2023-09-26 06:08:21.780350510,USER_0383,GROUP_10,USER_0002,5,0,6,1
INC0005335,Closed,False,1,0,6,True,Chat,,Other,General,3,3,5,False,False,2,2024-05-19 01:10:26.826053965,USER_0389,GROUP_29,USER_0080,5,0,1,6
INC0005336,Closed,False,2,0,8,False,Self service,LOC_032,Access,VPN access,2,3,4,True,True,3,2024-07-21 21:52:48.371719096,USER_0371,GROUP_07,USER_0071,4,0,21,6
INC0005337,Resolved,False,0,0,4,True,Phone,LOC_014,Software,Installation,3,3,5,False,False,1,2023-02-26 06:21:11.147432796,USER_0264,,USER_0073,5,0,6,6
INC0005338,Active,False,0,1,5,True,Phone,,Database,Slow query,2,3,4,False,False,1,2023-03-05 18:45:10.555219775,USER_0107,GROUP_03,USER_0001,4,0,18,6
INC0005339,Closed,False,3,0,18,False,Self service,,Access,Account locked,3,3,4,False,True,1,2023-01-09 06:51:28.826236474,USER_0237,GROUP_21,USER_0096,4,0,6,0
INC0005340,Closed,True,0,1,8,True,Email,LOC_037,Network,VPN,3,2,3,False,True,1,2023-07-09 14:04:25.858241693,USER_0380,GROUP_27,USER_0015,3,0,14,6
INC0005341,Resolved,True,2,0,10,True,Email,,Email,Not receiving,3,3,5,False,True,1,2023-08-30 18:35:27.629527755,USER_0423,GROUP_24,USER_0034,5,0,18,2
INC0005342,Closed,False,0,0,3,True,Email,LOC_028,Access,Account locked,3,3,4,False,False,2,2023-03-01 12:10:32.524846228,USER_0125,GROUP_14,USER_0023,4,0,12,2
