reassignment_count,reopen_count,contact_type,location,category,subcategory,impact,urgency,notify,assignment_group,hour,day_of_week,is_business_hours,is_weekend,is_night,quarter,impact_urgency_score,escalation_risk
5,2,3,LOC_031,2,2,1,3,2,GROUP_03,3,4,0,0,1,4,4,1
1,0,2,LOC_033,4,5,2,3,1,GROUP_19,16,5,0,1,0,4,5,0
3,0,0,LOC_017,4,7,3,3,1,GROUP_19,23,0,0,0,1,1,6,0
2,2,1,LOC_022,1,26,2,2,1,GROUP_03,10,1,1,0,0,3,4,1
3,0,1,LOC_031,3,11,3,2,3,GROUP_13,0,0,0,0,1,2,5,0
0,1,4,LOC_012,2,16,2,3,2,GROUP_18,19,0,0,0,1,2,5,0
0,0,2,LOC_017,6,22,2,3,1,GROUP_15,15,4,1,0,0,1,5,0
1,0,0,LOC_015,5,14,3,2,1,GROUP_13,0,6,0,1,1,2,5,0
2,0,0,LOC_035,6,0,3,2,1,GROUP_06,0,1,0,0,1,3,5,0
0,1,1,LOC_050,2,17,3,2,1,GROUP_19,19,4,0,0,1,2,5,0
0,0,2,LOC_042,7,6,3,3,1,GROUP_19,6,3,0,0,1,4,6,0
1,0,2,LOC_046,7,6,1,3,1,GROUP_24,11,3,1,0,0,4,4,0
0,0,2,LOC_041,1,4,3,3,1,GROUP_03,16,5,0,1,0,3,6,0
0,0,0,LOC_031,7,6,2,1,2,GROUP_15,22,6,0,1,1,4,3,0
0,0,0,LOC_033,0,1,3,3,1,GROUP_10,19,5,0,1,1,3,6,0
1,1,1,LOC_038,7,20,2,3,1,GROUP_13,5,3,0,0,1,3,5,0
0,0,1,LOC_027,0,1,2,3,3,Unassigned,15,5,0,1,0,3,5,0
1,0,2,LOC_045,7,20,1,3,2,Unassigned,5,6,0,1,1,1,4,0
5,1,4,LOC_048,0,30,3,1,1,GROUP_14,1,4,0,0,1,2,4,1
0,0,2,LOC_006,2,17,3,3,2,GROUP_16,3,3,0,0,1,1,6,0
0,0,0,Unknown,2,27,3,3,3,GROUP_22,5,4,0,0,1,2,6,0
2,2,2,LOC_043,2,16,2,2,1,GROUP_09,12,4,1,0,0,3,4,1
2,0,3,LOC_009,3,11,3,3,1,GROUP_19,0,5,0,1,1,2,6,0
0,0,1,LOC_041,0,1,3,2,2,GROUP_03,8,4,0,0,0,3,5,0
2,0,2,LOC_050,7,12,3,3,2,GROUP_26,10,3,1,0,0,3,6,0
1,0,1,LOC_007,3,23,3,2,2,GROUP_28,3,4,0,0,1,3,5,0
0,0,1,LOC_040,4,7,1,3,1,Unassigned,14,6,0,1,0,2,4,0
0,0,1,LOC_018,4,7,3,2,1,GROUP_20,6,5,0,1,1,3,5,0
1,0,3,LOC_033,4,7,3,3,1,GROUP_08,6,3,0,0,1,4,6,0
0,0,2,LOC_018,7,12,2,1,1,GROUP_08,9,2,1,0,0,4,3,0
1,0,3,LOC_019,7,6,3,3,1,Unassigned,3,1,0,0,1,1,6,0
2,0,1,LOC_021,1,3,3,3,1,GROUP_19,12,3,1,0,0,2,6,0
0,0,2,LOC_048,2,16,2,3,1,GROUP_19,8,2,0,0,0,4,5,0
1,1,3,LOC_031,0,21,1,3,2,GROUP_02,2,3,0,0,1,3,4,0
0,0,2,LOC_018,4,29,3,3,1,GROUP_06,1,2,0,0,1,3,6,0
0,0,1,LOC_010,4,7,3,3,3,GROUP_01,17,5,0,1,0,3,6,0
0,0,3,LOC_043,6,0,3,3,1,GROUP_29,9,5,0,1,0,3,6,0
0,0,3,Unknown,4,8,3,3,1,GROUP_13,1,4,0,0,1,2,6,0
0,0,2,LOC_013,1,3,3,3,1,GROUP_27,0,3,0,0,1,4,6,0
0,0,3,LOC_024,4,7,3,3,3,GROUP_29,14,3,1,0,0,3,6,0
1,0,1,LOC_003,3,25,3,3,1,GROUP_04,10,4,1,0,0,3,6,0
1,0,3,LOC_024,4,8,2,3,2,GROUP_07,2,6,0,1,1,2,5,0
1,0,1,LOC_003,7,20,2,1,1,GROUP_12,13,0,1,0,0,3,3,0
1,0,4,LOC_050,7,12,3,2,1,GROUP_25,16,6,0,1,0,1,5,0
1,0,2,LOC_047,7,20,2,3,1,GROUP_10,2,3,0,0,1,1,5,0
0,0,2,Unknown,0,19,3,3,1,GROUP_04,8,2,0,0,0,3,6,0
0,0,3,LOC_046,4,29,1,3,1,GROUP_21,7,5,0,1,1,2,4,0
1,0,3,LOC_001,4,5,2,2,1,GROUP_08,14,6,0,1,0,4,4,0
1,0,0,LOC_021,7,20,3,3,1,GROUP_29,7,5,0,1,1,3,6,0
0,0,0,LOC_024,2,2,2,3,1,GROUP_09,2,1,0,0,1,3,5,0
0,0,0,LOC_030,1,3,3,3,1,GROUP_12,20,2,0,0,1,1,6,0
1,0,1,Unknown,2,17,3,3,1,GROUP_26,8,5,0,1,0,2,6,0
0,0,1,LOC_042,5,28,3,3,1,GROUP_16,14,5,0,1,0,4,6,0
1,1,3,LOC_014,7,12,2,3,1,GROUP_09,9,6,0,1,0,1,5,0
0,0,1,LOC_024,7,10,2,2,1,GROUP_23,17,4,0,0,0,2,4,0
0,0,2,LOC_006,0,19,3,2,1,GROUP_26,19,0,0,0,1,3,5,0
1,1,1,LOC_017,2,16,3,3,2,GROUP_15,21,6,0,1,1,3,6,0
0,0,1,LOC_036,7,6,2,3,1,GROUP_25,23,1,0,0,1,4,5,0
1,0,3,LOC_022,2,17,3,3,1,GROUP_12,7,1,0,0,1,3,6,0
2,0,4,LOC_014,7,20,3,3,1,GROUP_06,3,1,0,0,1,4,6,0
0,0,2,Unknown,7,10,3,3,2,GROUP_09,6,0,0,0,1,3,6,0
2,0,2,Unknown,4,7,3,2,1,GROUP_12,16,5,0,1,0,3,5,0
2,0,2,LOC_046,7,10,2,2,2,GROUP_09,13,4,1,0,0,2,4,0
0,0,0,LOC_014,7,12,3,3,1,GROUP_08,23,1,0,0,1,3,6,0
0,0,1,LOC_026,4,7,2,3,2,GROUP_03,1,5,0,1,1,2,5,0
4,0,0,Unknown,3,15,2,2,1,GROUP_27,7,1,0,0,1,3,4,0
2,0,1,LOC_023,7,6,3,2,1,GROUP_08,17,1,0,0,0,1,5,0
0,0,2,LOC_023,3,15,3,3,1,GROUP_26,23,2,0,0,1,4,6,0
0,1,3,LOC_037,7,12,3,3,1,GROUP_23,12,5,0,1,0,2,6,0
1,1,2,LOC_021,5,18,3,3,3,Unassigned,3,0,0,0,1,3,6,0
1,0,4,LOC_045,6,31,3,3,2,GROUP_26,16,4,1,0,0,2,6,0
1,0,1,Unknown,4,8,3,2,3,GROUP_07,5,1,0,0,1,3,5,0
2,0,2,Unknown,7,12,2,2,2,GROUP_22,5,1,0,0,1,1,4,0
2,1,1,LOC_022,2,17,3,2,1,GROUP_05,0,6,0,1,1,2,5,1
0,0,4,LOC_007,1,26,2,3,2,GROUP_17,9,1,1,0,0,2,5,0
0,0,2,Unknown,2,16,2,2,2,GROUP_26,1,1,0,0,1,4,4,0
3,1,4,Unknown,7,12,2,1,3,GROUP_13,11,3,1,0,0,1,3,1
1,0,1,Unknown,4,7,3,2,2,GROUP_06,13,4,1,0,0,3,5,0
1,0,2,LOC_030,4,5,3,3,2,GROUP_28,14,4,1,0,0,2,6,0
1,1,2,LOC_015,5,9,3,3,1,GROUP_26,8,5,0,1,0,4,6,0
0,0,0,LOC_004,7,6,1,3,1,GROUP_26,17,1,0,0,0,1,4,0
1,0,4,LOC_009,5,28,2,3,1,GROUP_25,11,4,1,0,0,2,5,0
1,1,4,LOC_044,3,11,2,2,2,GROUP_10,15,2,1,0,0,1,4,0
1,0,1,LOC_023,1,26,3,3,1,GROUP_10,6,0,0,0,1,4,6,0
1,0,4,Unknown,7,10,1,3,1,GROUP_12,19,3,0,0,1,4,4,0
0,0,2,LOC_038,4,29,3,2,3,GROUP_12,20,1,0,0,1,1,5,0
2,0,0,LOC_003,7,6,3,3,2,GROUP_10,10,1,1,0,0,3,6,0
3,0,0,LOC_035,4,29,2,2,1,GROUP_10,4,0,0,0,1,1,4,0
1,0,2,LOC_022,7,20,3,3,1,GROUP_23,1,6,0,1,1,2,6,0
2,1,2,LOC_007,4,8,3,3,1,GROUP_29,11,3,1,0,0,1,6,1
1,1,1,LOC_046,4,7,2,3,1,GROUP_18,17,2,0,0,0,2,5,0
5,0,2,LOC_031,4,8,1,3,1,GROUP_17,22,4,0,0,1,2,4,0
2,0,2,LOC_010,7,12,3,2,1,GROUP_02,13,1,1,0,0,1,5,0
1,1,3,LOC_004,0,30,3,3,1,GROUP_18,19,2,0,0,1,2,6,0
0,0,4,LOC_013,2,2,2,3,1,GROUP_24,5,6,0,1,1,1,5,0
1,0,0,LOC_001,7,20,2,2,2,GROUP_26,14,2,1,0,0,3,4,0
1,1,1,Unknown,0,19,3,3,2,GROUP_26,22,1,0,0,1,1,6,0
0,0,3,LOC_026,6,31,2,3,1,GROUP_09,4,5,0,1,1,2,5,0
1,0,3,LOC_016,4,7,3,3,2,GROUP_26,6,4,0,0,1,4,6,0
1,2,2,LOC_039,7,10,2,1,1,GROUP_21,15,6,0,1,0,1,3,0
0,0,1,LOC_025,2,17,3,3,1,GROUP_18,2,6,0,1,1,3,6,0
0,0,1,LOC_018,3,15,3,2,2,GROUP_28,3,1,0,0,1,1,5,0
0,0,2,LOC_004,3,11,3,3,1,GROUP_06,7,5,0,1,1,3,6,0
1,0,1,LOC_004,5,28,3,2,1,GROUP_06,15,5,0,1,0,1,5,0
0,0,0,LOC_006,4,5,2,3,1,GROUP_06,6,0,0,0,1,1,5,0
1,0,2,LOC_025,1,24,2,3,2,GROUP_08,17,5,0,1,0,2,5,0
2,0,3,LOC_045,7,20,2,3,1,GROUP_06,16,3,1,0,0,3,5,0
0,0,1,LOC_007,4,7,3,3,1,GROUP_10,4,6,0,1,1,1,6,0
0,0,2,Unknown,7,12,2,3,1,GROUP_26,20,2,0,0,1,1,5,0
0,0,1,LOC_040,7,6,3,3,1,GROUP_25,6,5,0,1,1,3,6,0
0,0,2,LOC_026,7,20,3,3,3,GROUP_28,5,3,0,0,1,4,6,0
0,0,1,LOC_027,4,5,3,3,1,GROUP_19,23,4,0,0,1,3,6,0
1,0,1,LOC_033,3,15,3,1,1,GROUP_24,10,0,1,0,0,4,4,0
1,0,3,LOC_042,4,8,3,3,2,GROUP_16,6,5,0,1,1,2,6,0
1,0,3,Unknown,4,7,2,3,1,GROUP_02,9,2,1,0,0,2,5,0
2,0,0,LOC_047,4,29,2,3,1,GROUP_13,3,6,0,1,1,1,5,0
2,0,2,LOC_007,0,1,3,1,2,GROUP_06,19,0,0,0,1,1,4,0
1,0,1,LOC_019,4,5,2,1,2,GROUP_08,0,2,0,0,1,1,3,0
0,0,0,LOC_031,4,29,3,3,1,GROUP_08,11,2,1,0,0,3,6,0
0,0,3,LOC_019,0,1,3,3,1,GROUP_26,7,4,0,0,1,2,6,0
0,0,1,LOC_042,7,12,3,2,2,GROUP_28,9,6,0,1,0,2,5,0
1,0,1,LOC_032,2,17,2,1,1,GROUP_21,8,0,0,0,0,3,3,0
2,0,1,LOC_043,4,8,2,2,2,GROUP_16,4,2,0,0,1,3,4,0
0,0,4,LOC_011,0,21,3,3,1,GROUP_14,1,1,0,0,1,1,6,0
1,0,2,Unknown,2,16,3,2,1,GROUP_05,9,5,0,1,0,1,5,0
0,1,1,LOC_004,5,28,3,3,2,GROUP_01,0,2,0,0,1,1,6,0
0,0,1,Unknown,4,8,3,3,1,Unassigned,21,5,0,1,1,1,6,0
1,0,1,Unknown,0,30,3,3,2,GROUP_26,23,2,0,0,1,4,6,0
0,0,2,Unknown,7,12,3,3,3,GROUP_17,8,6,0,1,0,1,6,0
2,0,1,LOC_031,7,10,1,2,2,GROUP_18,2,0,0,0,1,2,3,0
2,0,0,LOC_016,7,10,3,2,1,GROUP_18,9,5,0,1,0,3,5,0
0,0,2,LOC_038,7,12,3,3,1,GROUP_14,20,3,0,0,1,3,6,0
3,0,3,LOC_048,4,8,3,3,1,GROUP_07,8,4,0,0,0,1,6,0
0,0,2,LOC_004,1,26,3,3,1,GROUP_08,6,1,0,0,1,2,6,0
0,0,2,LOC_017,2,2,3,2,3,GROUP_01,8,1,0,0,0,1,5,0
1,0,3,LOC_030,6,13,2,2,2,GROUP_09,8,4,0,0,0,2,4,0
1,1,2,LOC_025,6,13,3,1,2,GROUP_17,4,6,0,1,1,4,4,0
3,0,2,LOC_021,3,23,3,3,1,GROUP_22,3,4,0,0,1,3,6,0
5,0,3,LOC_038,7,10,2,1,1,GROUP_26,12,4,1,0,0,4,3,0
2,0,2,LOC_030,5,18,3,3,1,GROUP_12,10,2,1,0,0,1,6,0
0,0,1,LOC_020,7,6,3,3,2,GROUP_08,1,0,0,0,1,1,6,0
4,0,1,LOC_007,4,8,2,2,3,GROUP_02,5,4,0,0,1,4,4,0
2,0,3,LOC_030,7,6,3,3,1,GROUP_03,1,2,0,0,1,3,6,0
2,0,3,LOC_010,3,15,2,3,3,GROUP_23,20,5,0,1,1,4,5,0
2,0,1,LOC_019,1,24,3,3,1,Unassigned,6,0,0,0,1,4,6,0
0,0,2,LOC_048,3,15,2,3,1,GROUP_14,19,5,0,1,1,3,5,0
2,1,3,Unknown,2,27,1,3,1,GROUP_01,12,1,1,0,0,3,4,1
0,0,3,Unknown,4,7,3,3,1,Unassigned,10,1,1,0,0,1,6,0
1,0,3,LOC_028,7,12,1,3,1,GROUP_23,5,4,0,0,1,4,4,0
1,0,1,LOC_018,7,10,3,3,1,GROUP_03,22,4,0,0,1,3,6,0
2,0,0,LOC_008,2,16,3,3,2,GROUP_01,1,4,0,0,1,2,6,0
1,0,2,LOC_032,1,3,2,3,1,GROUP_24,8,1,0,0,0,4,5,0
1,0,2,Unknown,0,1,3,3,1,GROUP_16,4,4,0,0,1,3,6,0
0,0,3,LOC_034,7,20,3,2,1,GROUP_18,14,5,0,1,0,3,5,0
2,0,3,LOC_001,2,17,2,1,3,GROUP_06,17,4,0,0,0,4,3,0
2,0,1,LOC_027,0,30,2,2,1,GROUP_11,18,6,0,1,1,1,4,0
2,0,1,Unknown,7,6,3,3,1,GROUP_02,6,3,0,0,1,2,6,0
2,0,0,Unknown,1,4,3,3,2,GROUP_05,10,0,1,0,0,3,6,0
1,0,1,LOC_001,2,17,3,3,1,GROUP_12,16,3,1,0,0,1,6,0
1,0,1,LOC_047,0,21,3,3,1,GROUP_07,2,6,0,1,1,4,6,0
0,0,2,LOC_001,6,13,3,3,3,GROUP_15,11,4,1,0,0,1,6,0
4,1,2,LOC_031,4,5,3,3,1,GROUP_02,6,2,0,0,1,1,6,1
0,0,1,LOC_002,2,27,3,3,2,GROUP_05,8,2,0,0,0,1,6,0
1,0,2,LOC_020,0,19,1,3,2,GROUP_07,0,6,0,1,1,3,4,0
2,0,2,LOC_007,1,24,3,3,2,GROUP_21,4,3,0,0,1,3,6,0
1,0,1,LOC_026,7,10,2,3,1,GROUP_22,6,5,0,1,1,3,5,0
0,0,2,LOC_041,2,17,3,3,2,GROUP_03,6,2,0,0,1,4,6,0
1,0,3,LOC_024,1,24,2,2,2,GROUP_16,19,1,0,0,1,4,4,0
1,0,3,LOC_036,7,20,2,2,2,GROUP_19,17,3,0,0,0,3,4,0
1,0,4,LOC_013,4,29,2,2,1,GROUP_12,3,3,0,0,1,4,4,0
0,1,2,LOC_015,2,27,3,1,2,GROUP_29,3,3,0,0,1,4,4,0
0,0,2,LOC_044,2,27,3,2,2,GROUP_29,15,4,1,0,0,4,5,0
1,0,1,LOC_015,0,30,3,3,1,GROUP_09,2,2,0,0,1,3,6,0
0,0,3,LOC_018,0,21,2,3,2,GROUP_05,23,3,0,0,1,3,5,0
0,1,2,LOC_028,7,12,3,3,3,GROUP_19,7,1,0,0,1,4,6,0
1,0,2,LOC_044,3,15,3,2,1,GROUP_10,22,3,0,0,1,1,5,0
0,0,0,LOC_036,7,12,2,3,2,GROUP_11,8,5,0,1,0,3,5,0
0,0,0,LOC_037,0,21,3,3,1,Unassigned,8,6,0,1,0,1,6,0
0,0,3,LOC_035,6,13,3,3,1,GROUP_15,21,1,0,0,1,2,6,0
0,0,2,LOC_043,7,12,2,2,1,GROUP_10,14,3,1,0,0,3,4,0
2,0,0,Unknown,1,26,3,3,1,GROUP_28,18,1,0,0,1,3,6,0
1,1,0,Unknown,7,20,3,3,1,GROUP_26,17,1,0,0,0,2,6,0
1,0,1,LOC_012,4,29,2,2,1,GROUP_28,6,5,0,1,1,3,4,0
1,0,3,Unknown,4,8,3,2,1,GROUP_29,12,5,0,1,0,2,5,0
1,0,1,LOC_039,2,17,2,2,1,GROUP_23,10,0,1,0,0,3,4,0
2,1,2,LOC_023,7,12,1,2,1,GROUP_10,12,5,0,1,0,2,3,1
1,0,1,LOC_029,2,16,3,3,1,GROUP_26,11,5,0,1,0,3,6,0
2,0,0,LOC_049,3,11,2,3,2,GROUP_26,0,4,0,0,1,4,5,0
2,2,1,LOC_026,4,5,2,1,2,GROUP_03,23,2,0,0,1,1,3,1
3,0,0,LOC_019,4,29,3,3,1,GROUP_23,12,4,1,0,0,4,6,0
0,0,3,LOC_033,7,20,3,3,3,GROUP_21,0,5,0,1,1,3,6,0
0,0,1,LOC_040,7,10,3,2,1,GROUP_08,15,4,1,0,0,2,5,0
0,0,1,Unknown,7,12,2,2,1,GROUP_02,11,4,1,0,0,1,4,0
1,0,4,LOC_014,4,5,3,2,1,GROUP_22,4,5,0,1,1,2,5,0
2,0,2,LOC_007,3,25,2,3,1,GROUP_01,19,1,0,0,1,4,5,0
0,1,2,LOC_007,4,29,2,3,2,GROUP_27,10,0,1,0,0,4,5,0
0,0,4,LOC_009,7,20,3,2,1,GROUP_15,0,2,0,0,1,3,5,0
0,0,2,LOC_044,3,15,3,3,2,GROUP_20,23,3,0,0,1,3,6,0
1,0,0,LOC_002,2,2,3,3,3,GROUP_22,11,0,1,0,0,2,6,0
1,0,1,LOC_024,0,19,3,2,3,GROUP_10,8,5,0,1,0,2,5,0
0,1,2,LOC_049,2,16,3,2,1,GROUP_02,9,2,1,0,0,4,5,0
0,0,0,LOC_036,2,17,2,3,1,GROUP_19,0,5,0,1,1,3,5,0
0,0,2,LOC_024,6,22,3,3,2,GROUP_05,14,2,1,0,0,3,6,0
1,0,2,LOC_040,7,20,3,3,2,GROUP_06,22,1,0,0,1,1,6,0
1,0,3,LOC_048,7,10,3,1,1,GROUP_03,2,0,0,0,1,2,4,0
1,0,2,LOC_044,3,25,3,1,3,GROUP_25,0,6,0,1,1,4,4,0
1,0,3,Unknown,4,8,1,3,1,GROUP_20,17,0,0,0,0,3,4,0
0,0,0,LOC_015,7,10,3,3,1,GROUP_20,2,2,0,0,1,2,6,0
0,0,3,LOC_047,3,11,2,3,1,GROUP_19,13,4,1,0,0,3,5,0
0,0,2,LOC_008,0,1,2,3,1,GROUP_19,2,2,0,0,1,2,5,0
0,0,2,LOC_044,1,24,3,2,1,GROUP_24,2,2,0,0,1,2,5,0
0,0,2,LOC_018,3,11,2,3,1,GROUP_17,4,3,0,0,1,2,5,0
0,0,2,Unknown,3,11,3,3,1,GROUP_03,14,2,1,0,0,1,6,0
0,0,4,LOC_008,1,3,3,3,1,GROUP_12,14,4,1,0,0,4,6,0
0,0,2,LOC_009,0,19,3,2,1,Unassigned,13,5,0,1,0,3,5,0
0,0,2,LOC_035,3,15,2,3,2,GROUP_22,19,3,0,0,1,3,5,0
1,1,0,LOC_002,2,2,2,3,2,Unassigned,6,5,0,1,1,4,5,0
5,1,3,LOC_027,4,8,2,1,1,GROUP_08,2,5,0,1,1,2,3,1
1,0,1,LOC_023,3,15,3,3,1,GROUP_09,17,2,0,0,0,1,6,0
1,0,3,LOC_016,1,26,3,3,2,GROUP_03,16,3,1,0,0,4,6,0
0,0,2,LOC_039,5,18,3,2,2,GROUP_20,8,1,0,0,0,1,5,0
2,0,2,LOC_032,5,14,2,3,2,GROUP_25,18,4,0,0,1,3,5,0
0,0,3,LOC_014,7,6,3,2,2,Unassigned,1,3,0,0,1,2,5,0
0,0,2,LOC_034,7,6,3,2,2,GROUP_08,4,6,0,1,1,4,5,0
2,0,3,Unknown,2,2,3,3,1,GROUP_28,14,0,1,0,0,1,6,0
1,0,1,LOC_049,7,12,1,2,2,GROUP_21,9,4,1,0,0,3,3,0
0,0,1,LOC_050,7,12,3,2,3,GROUP_01,7,5,0,1,1,3,5,0
0,0,2,LOC_037,7,10,2,2,1,GROUP_21,10,2,1,0,0,2,4,0
0,0,0,Unknown,7,6,3,3,1,GROUP_05,0,5,0,1,1,2,6,0
2,0,3,LOC_008,1,24,3,3,2,GROUP_01,17,4,0,0,0,4,6,0
2,0,2,Unknown,3,23,3,2,2,Unassigned,19,1,0,0,1,3,5,0
1,0,3,LOC_024,5,9,1,3,2,GROUP_23,17,1,0,0,0,4,4,0
0,0,3,LOC_019,0,30,2,3,3,GROUP_05,17,2,0,0,0,1,5,0
0,0,0,LOC_002,1,24,3,1,1,GROUP_21,12,3,1,0,0,2,4,0
0,0,2,LOC_043,3,23,3,1,2,GROUP_20,8,4,0,0,0,4,4,0
0,0,4,Unknown,4,29,3,2,2,GROUP_23,4,0,0,0,1,3,5,0
0,0,2,LOC_018,1,3,3,2,2,GROUP_01,23,2,0,0,1,4,5,0
1,0,1,LOC_029,0,21,3,2,2,GROUP_17,6,5,0,1,1,2,5,0
1,0,2,LOC_042,4,29,2,2,2,GROUP_04,0,3,0,0,1,4,4,0
0,0,1,LOC_014,0,21,2,3,1,GROUP_08,3,6,0,1,1,2,5,0
0,0,3,LOC_010,3,25,3,3,3,GROUP_15,13,5,0,1,0,3,6,0
0,0,1,LOC_025,0,19,3,3,1,GROUP_09,19,5,0,1,1,4,6,0
0,1,2,Unknown,1,26,2,3,1,GROUP_03,18,6,0,1,1,1,5,0
1,0,4,LOC_010,0,19,3,2,1,GROUP_23,20,3,0,0,1,1,5,0
2,2,2,LOC_019,1,24,3,3,2,GROUP_16,2,0,0,0,1,3,6,1
1,0,2,LOC_005,2,27,3,3,1,GROUP_05,23,4,0,0,1,1,6,0
2,0,4,Unknown,0,1,3,3,2,GROUP_17,6,1,0,0,1,1,6,0
0,0,2,Unknown,4,7,3,3,1,GROUP_23,5,6,0,1,1,4,6,0
2,0,2,Unknown,5,28,2,3,1,GROUP_08,4,0,0,0,1,4,5,0
2,0,1,LOC_001,3,15,2,3,1,GROUP_26,11,3,1,0,0,4,5,0
1,0,2,LOC_004,7,6,1,3,3,GROUP_09,7,5,0,1,1,1,4,0
1,0,3,LOC_025,4,8,3,3,1,GROUP_07,23,3,0,0,1,3,6,0
0,1,2,LOC_045,4,29,2,2,2,GROUP_23,10,0,1,0,0,2,4,0
1,0,3,Unknown,1,26,1,3,1,GROUP_10,2,6,0,1,1,3,4,0
3,0,0,LOC_013,3,11,2,3,1,GROUP_09,17,6,0,1,0,2,5,0
4,2,1,LOC_004,4,8,2,2,1,GROUP_20,9,2,1,0,0,4,4,1
2,0,2,Unknown,3,15,3,3,1,GROUP_14,13,3,1,0,0,3,6,0
0,0,2,LOC_044,0,19,3,3,2,GROUP_18,11,3,1,0,0,3,6,0
0,0,3,LOC_038,0,21,3,2,1,GROUP_02,11,1,1,0,0,1,5,0
0,0,4,Unknown,7,6,3,3,1,Unassigned,18,3,0,0,1,1,6,0
0,0,3,LOC_048,3,25,2,2,2,GROUP_11,11,1,1,0,0,4,4,0
1,0,4,Unknown,3,23,3,3,2,GROUP_23,8,3,0,0,0,4,6,0
3,0,0,LOC_003,3,25,1,2,2,GROUP_19,14,6,0,1,0,3,3,0
0,0,0,LOC_015,4,5,3,3,2,GROUP_09,8,0,0,0,0,2,6,0
0,0,4,LOC_025,3,23,2,3,2,Unassigned,13,1,1,0,0,1,5,0
0,0,0,LOC_050,4,7,3,3,2,GROUP_07,15,4,1,0,0,3,6,0
1,0,1,LOC_030,3,23,3,3,2,GROUP_09,3,6,0,1,1,1,6,0
3,0,1,LOC_040,7,12,3,3,1,GROUP_16,4,1,0,0,1,1,6,0
1,0,2,LOC_046,4,8,2,3,2,Unassigned,21,4,0,0,1,1,5,0
1,0,1,LOC_014,4,29,3,2,1,GROUP_25,21,1,0,0,1,1,5,0
1,0,4,LOC_039,0,1,3,3,3,GROUP_20,23,4,0,0,1,1,6,0
0,0,2,Unknown,7,12,3,3,3,GROUP_04,19,2,0,0,1,1,6,0
0,0,1,LOC_023,2,27,3,3,1,GROUP_25,17,0,0,0,0,3,6,0
4,1,2,LOC_001,2,16,1,3,2,GROUP_11,10,5,0,1,0,2,4,1
0,0,0,LOC_009,2,17,3,2,1,GROUP_04,3,0,0,0,1,2,5,0
2,0,2,LOC_021,0,30,3,2,2,GROUP_23,14,2,1,0,0,1,5,0
2,0,2,LOC_022,3,23,1,3,3,GROUP_22,3,0,0,0,1,2,4,0
1,0,1,LOC_038,5,28,2,3,1,GROUP_19,9,2,1,0,0,2,5,0
1,0,3,LOC_006,2,2,3,2,1,GROUP_11,18,6,0,1,1,1,5,0
3,0,2,LOC_013,2,2,2,2,1,GROUP_04,18,6,0,1,1,4,4,0
2,0,1,LOC_015,1,4,3,3,1,GROUP_11,18,1,0,0,1,2,6,0
1,0,3,LOC_010,2,16,2,3,2,GROUP_05,22,6,0,1,1,1,5,0
1,0,2,LOC_041,2,16,3,1,2,GROUP_22,3,3,0,0,1,4,4,0
1,0,2,LOC_014,2,16,2,3,1,GROUP_04,18,6,0,1,1,3,5,0
1,1,3,LOC_020,7,12,3,1,1,GROUP_16,1,5,0,1,1,3,4,0
1,0,2,LOC_032,0,19,2,3,1,GROUP_22,17,5,0,1,0,1,5,0
0,0,3,LOC_014,7,12,3,2,1,GROUP_29,2,3,0,0,1,3,5,0
0,0,0,LOC_047,3,23,2,3,1,GROUP_14,17,4,0,0,0,1,5,0
4,0,2,Unknown,7,6,2,2,1,GROUP_15,1,3,0,0,1,1,4,0
1,0,2,LOC_037,3,23,3,3,1,GROUP_17,0,5,0,1,1,4,6,0
0,0,2,LOC_030,7,10,3,3,1,GROUP_03,5,5,0,1,1,3,6,0
2,0,4,LOC_009,4,29,1,2,1,GROUP_25,8,0,0,0,0,2,3,0
1,0,1,LOC_019,7,20,2,3,2,GROUP_25,8,1,0,0,0,4,5,0
0,0,1,LOC_046,4,29,2,2,1,GROUP_15,12,1,1,0,0,2,4,0
0,0,3,LOC_002,4,29,3,2,2,GROUP_27,4,6,0,1,1,3,5,0
0,0,3,LOC_038,4,7,3,2,1,GROUP_01,9,6,0,1,0,1,5,0
0,0,3,Unknown,4,5,1,3,1,GROUP_15,8,4,0,0,0,1,4,0
0,0,2,LOC_014,3,15,2,3,2,GROUP_24,14,1,1,0,0,1,5,0
0,0,3,Unknown,5,18,3,3,1,GROUP_14,1,4,0,0,1,2,6,0
1,0,2,LOC_029,4,29,3,1,2,GROUP_07,19,5,0,1,1,4,4,0
1,0,4,LOC_048,1,3,3,3,1,GROUP_24,23,1,0,0,1,2,6,0
0,0,1,LOC_050,0,19,3,1,1,GROUP_05,9,0,1,0,0,2,4,0
1,0,4,Unknown,7,20,2,3,2,GROUP_20,2,1,0,0,1,2,5,0
1,0,1,LOC_045,4,5,3,2,1,GROUP_15,16,6,0,1,0,4,5,0
1,1,2,Unknown,3,23,3,2,1,GROUP_28,18,1,0,0,1,1,5,0
0,0,1,LOC_050,6,22,2,3,1,GROUP_01,19,0,0,0,1,2,5,0
2,0,0,LOC_044,7,6,3,1,1,GROUP_29,8,6,0,1,0,4,4,0
0,1,3,LOC_016,7,20,3,3,1,GROUP_08,9,4,1,0,0,4,6,0
1,0,1,LOC_043,4,8,3,3,2,GROUP_27,0,3,0,0,1,2,6,0
0,0,2,LOC_045,3,11,3,1,3,GROUP_26,23,2,0,0,1,1,4,0
